Region,Date,Confirmed,Recovered/Migrated,Deceased
Meghalaya,20200513,13.0,10.0,1.0
Mizoram,20200513,1.0,1.0,0.0
Odisha,20200513,437.0,116.0,3.0
Puducherry,20200513,13.0,9.0,1.0
Punjab,20200513,1914.0,171.0,32.0
Rajasthan,20200513,4126.0,2378.0,117.0
Tamil Nadu,20200513,8718.0,2134.0,61.0
Telangana,20200513,1326.0,830.0,32.0
Tripura,20200513,154.0,2.0,0.0
Uttarakhand,20200513,69.0,46.0,1.0
Uttar Pradesh,20200513,3664.0,1873.0,82.0
West Bengal,20200513,2173.0,612.0,198.0
National Total,20200513,74281.0,24386.0,2415.0
Andaman and Nicobar Islands,20200514,33.0,33.0,0.0
Andhra Pradesh,20200514,2137.0,1142.0,47.0
Arunachal Pradesh,20200514,1.0,1.0,0.0
Assam,20200514,80.0,39.0,2.0
Bihar,20200514,940.0,388.0,7.0
Chandigarh,20200514,187.0,28.0,3.0
Chhattisgarh,20200514,59.0,55.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200514,1.0,0.0,0.0
Delhi,20200514,7998.0,2858.0,106.0
Goa,20200514,7.0,7.0,0.0
Gujarat,20200514,9267.0,3562.0,566.0
Haryana,20200514,793.0,418.0,11.0
Himachal Pradesh,20200514,66.0,39.0,2.0
Jammu and Kashmir,20200514,971.0,466.0,11.0
Jharkhand,20200514,173.0,79.0,3.0
Karnataka,20200514,959.0,451.0,33.0
Kerala,20200514,534.0,490.0,4.0
Ladakh,20200514,43.0,22.0,0.0
Madhya Pradesh,20200514,4173.0,2004.0,232.0
Maharashtra,20200514,25922.0,5547.0,975.0
Manipur,20200514,2.0,2.0,0.0
Meghalaya,20200514,13.0,10.0,1.0
Mizoram,20200514,1.0,1.0,0.0
Odisha,20200514,538.0,143.0,3.0
Puducherry,20200514,13.0,9.0,1.0
Punjab,20200514,1924.0,200.0,32.0
Rajasthan,20200514,4328.0,2459.0,121.0
Tamil Nadu,20200514,9227.0,2176.0,64.0
Telangana,20200514,1367.0,940.0,34.0
Tripura,20200514,155.0,16.0,0.0
Uttarakhand,20200514,72.0,46.0,1.0
Uttar Pradesh,20200514,3729.0,1902.0,83.0
West Bengal,20200514,2290.0,702.0,207.0
National Total,20200514,78003.0,26235.0,2549.0
Andaman and Nicobar Islands,20200515,33.0,33.0,0.0
Andhra Pradesh,20200515,2205.0,1192.0,48.0
Arunachal Pradesh,20200515,1.0,1.0,0.0
Assam,20200515,87.0,39.0,2.0
Bihar,20200515,994.0,411.0,7.0
Chandigarh,20200515,191.0,37.0,3.0
Chhattisgarh,20200515,60.0,56.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200515,1.0,0.0,0.0
Delhi,20200515,8470.0,3045.0,115.0
Goa,20200515,14.0,7.0,0.0
Gujarat,20200515,9591.0,3753.0,586.0
Haryana,20200515,818.0,439.0,11.0
Himachal Pradesh,20200515,74.0,39.0,2.0
Jammu and Kashmir,20200515,983.0,485.0,11.0
Jharkhand,20200515,197.0,87.0,3.0
Karnataka,20200515,987.0,460.0,35.0
Kerala,20200515,560.0,491.0,4.0
Ladakh,20200515,43.0,22.0,0.0
Madhya Pradesh,20200515,4426.0,2171.0,237.0
Maharashtra,20200515,27524.0,6059.0,1019.0
Manipur,20200515,3.0,2.0,0.0
Meghalaya,20200515,13.0,11.0,1.0
Mizoram,20200515,1.0,1.0,0.0
Odisha,20200515,611.0,158.0,3.0
Puducherry,20200515,13.0,9.0,1.0
Punjab,20200515,1935.0,223.0,32.0
Rajasthan,20200515,4534.0,2580.0,125.0
Tamil Nadu,20200515,9674.0,2240.0,66.0
Telangana,20200515,1414.0,950.0,34.0
Tripura,20200515,156.0,29.0,0.0
Uttarakhand,20200515,78.0,50.0,1.0
Uttar Pradesh,20200515,3902.0,2072.0,88.0
West Bengal,20200515,2377.0,768.0,215.0
National Total,20200515,81970.0,27920.0,2649.0
Andaman and Nicobar Islands,20200516,33.0,33.0,0.0
Andhra Pradesh,20200516,2307.0,1252.0,48.0
Arunachal Pradesh,20200516,1.0,1.0,0.0
Assam,20200516,90.0,41.0,2.0
Bihar,20200516,1018.0,438.0,7.0
Chandigarh,20200516,191.0,37.0,3.0
Chhattisgarh,20200516,66.0,56.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200516,1.0,0.0,0.0
Delhi,20200516,8895.0,3518.0,123.0
Goa,20200516,15.0,7.0,0.0
Gujarat,20200516,9931.0,4035.0,606.0
Haryana,20200516,818.0,439.0,11.0
Himachal Pradesh,20200516,76.0,39.0,3.0
Jammu and Kashmir,20200516,1013.0,513.0,11.0
Jharkhand,20200516,203.0,87.0,3.0
Karnataka,20200516,1056.0,480.0,36.0
Kerala,20200516,576.0,492.0,4.0
Ladakh,20200516,43.0,22.0,0.0
Madhya Pradesh,20200516,4595.0,2283.0,239.0
Maharashtra,20200516,29100.0,6564.0,1068.0
Manipur,20200516,3.0,2.0,0.0
Meghalaya,20200516,13.0,11.0,1.0
Mizoram,20200516,1.0,1.0,0.0
Odisha,20200516,672.0,166.0,3.0
Puducherry,20200516,13.0,9.0,1.0
Punjab,20200516,1935.0,305.0,32.0
Rajasthan,20200516,4727.0,2677.0,125.0
Tamil Nadu,20200516,10108.0,2599.0,71.0
Telangana,20200516,1454.0,959.0,34.0
Tripura,20200516,156.0,42.0,0.0
Uttarakhand,20200516,82.0,51.0,1.0
Uttar Pradesh,20200516,4057.0,2165.0,95.0
West Bengal,20200516,2461.0,829.0,225.0
National Total,20200516,85710.0,30153.0,2752.0
Andaman and Nicobar Islands,20200517,33.0,33.0,0.0
Andhra Pradesh,20200517,2355.0,1353.0,49.0
Arunachal Pradesh,20200517,1.0,1.0,0.0
Assam,20200517,92.0,41.0,2.0
Bihar,20200517,1179.0,453.0,7.0
Chandigarh,20200517,191.0,51.0,3.0
Chhattisgarh,20200517,67.0,56.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200517,1.0,0.0,0.0
Delhi,20200517,9333.0,3926.0,129.0
Goa,20200517,17.0,7.0,0.0
Gujarat,20200517,10988.0,4308.0,625.0
Haryana,20200517,887.0,514.0,13.0
Himachal Pradesh,20200517,78.0,43.0,3.0
Jammu and Kashmir,20200517,1121.0,542.0,12.0
Jharkhand,20200517,217.0,113.0,3.0
Karnataka,20200517,1092.0,496.0,36.0
Kerala,20200517,587.0,495.0,4.0
Ladakh,20200517,43.0,22.0,0.0
Madhya Pradesh,20200517,4789.0,2315.0,243.0
Maharashtra,20200517,30706.0,7088.0,1135.0
Manipur,20200517,7.0,2.0,0.0
Meghalaya,20200517,13.0,11.0,1.0
Mizoram,20200517,1.0,1.0,0.0
Odisha,20200517,737.0,196.0,3.0
Puducherry,20200517,13.0,9.0,1.0
Punjab,20200517,1946.0,1257.0,32.0
Rajasthan,20200517,4960.0,2839.0,126.0
Tamil Nadu,20200517,10585.0,3538.0,74.0
Telangana,20200517,1509.0,971.0,34.0
Tripura,20200517,167.0,64.0,0.0
Uttarakhand,20200517,88.0,51.0,1.0
Uttar Pradesh,20200517,4258.0,2441.0,104.0
West Bengal,20200517,2576.0,872.0,232.0
National Total,20200517,90637.0,34109.0,2872.0
Andaman and Nicobar Islands,20200518,33.0,33.0,0.0
Andhra Pradesh,20200518,2407.0,1456.0,50.0
Arunachal Pradesh,20200518,1.0,1.0,0.0
Assam,20200518,101.0,41.0,2.0
Bihar,20200518,1262.0,475.0,8.0
Chandigarh,20200518,191.0,51.0,3.0
Chhattisgarh,20200518,86.0,59.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200518,1.0,0.0,0.0
Delhi,20200518,10054.0,4485.0,160.0
Goa,20200518,29.0,7.0,0.0
Gujarat,20200518,11379.0,4499.0,659.0
Haryana,20200518,910.0,562.0,14.0
Himachal Pradesh,20200518,80.0,44.0,3.0
Jammu and Kashmir,20200518,1183.0,575.0,13.0
Jharkhand,20200518,223.0,113.0,3.0
Karnataka,20200518,1147.0,509.0,37.0
Kerala,20200518,601.0,497.0,4.0
Ladakh,20200518,43.0,24.0,0.0
Madhya Pradesh,20200518,4977.0,2403.0,248.0
Maharashtra,20200518,33053.0,7688.0,1198.0
Manipur,20200518,7.0,2.0,0.0
Meghalaya,20200518,13.0,11.0,1.0
Mizoram,20200518,1.0,1.0,0.0
Odisha,20200518,828.0,220.0,4.0
Puducherry,20200518,13.0,9.0,1.0
Punjab,20200518,1964.0,1366.0,35.0
Rajasthan,20200518,5202.0,2992.0,131.0
Tamil Nadu,20200518,11224.0,4172.0,78.0
Telangana,20200518,1551.0,992.0,34.0
Tripura,20200518,167.0,85.0,0.0
Uttarakhand,20200518,92.0,52.0,1.0
Uttar Pradesh,20200518,4259.0,2441.0,104.0
West Bengal,20200518,2677.0,959.0,238.0
National Total,20200518,95759.0,36824.0,3029.0
Andaman and Nicobar Islands,20200519,33.0,33.0,0.0
Andhra Pradesh,20200519,2474.0,1552.0,50.0
Arunachal Pradesh,20200519,1.0,1.0,0.0
Assam,20200519,107.0,41.0,2.0
Bihar,20200519,1391.0,494.0,9.0
Chandigarh,20200519,196.0,54.0,3.0
Chhattisgarh,20200519,93.0,59.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200519,1.0,0.0,0.0
Delhi,20200519,10054.0,4485.0,168.0
Goa,20200519,38.0,7.0,0.0
Gujarat,20200519,11745.0,4804.0,694.0
Haryana,20200519,928.0,598.0,14.0
Himachal Pradesh,20200519,90.0,44.0,3.0
Jammu and Kashmir,20200519,1289.0,609.0,15.0
Jharkhand,20200519,223.0,113.0,3.0
Karnataka,20200519,1246.0,530.0,37.0
Kerala,20200519,630.0,497.0,4.0
Ladakh,20200519,43.0,41.0,0.0
Madhya Pradesh,20200519,5236.0,2435.0,252.0
Maharashtra,20200519,35058.0,8437.0,1249.0
Manipur,20200519,7.0,2.0,0.0
Meghalaya,20200519,13.0,11.0,1.0
Mizoram,20200519,1.0,1.0,0.0
Odisha,20200519,876.0,220.0,4.0
Puducherry,20200519,18.0,9.0,1.0
Punjab,20200519,1980.0,1547.0,37.0
Rajasthan,20200519,5507.0,3218.0,138.0
Tamil Nadu,20200519,11760.0,4406.0,81.0
Telangana,20200519,1597.0,1000.0,35.0
Tripura,20200519,167.0,85.0,0.0
Uttarakhand,20200519,93.0,52.0,1.0
Uttar Pradesh,20200519,4605.0,2783.0,118.0
West Bengal,20200519,2825.0,1006.0,244.0
National Total,20200519,100325.0,39174.0,3163.0
Andaman and Nicobar Islands,20200520,33.0,33.0,0.0
Andhra Pradesh,20200520,2532.0,1621.0,52.0
Arunachal Pradesh,20200520,1.0,1.0,0.0
Assam,20200520,142.0,41.0,4.0
Bihar,20200520,1498.0,534.0,9.0
Chandigarh,20200520,200.0,57.0,3.0
Chhattisgarh,20200520,101.0,59.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200520,1.0,0.0,0.0
Delhi,20200520,10554.0,4750.0,168.0
Goa,20200520,46.0,7.0,0.0
Gujarat,20200520,12140.0,5043.0,719.0
Haryana,20200520,964.0,627.0,14.0
Himachal Pradesh,20200520,92.0,47.0,3.0
Jammu and Kashmir,20200520,1317.0,653.0,17.0
Jharkhand,20200520,231.0,127.0,3.0
Karnataka,20200520,1397.0,544.0,40.0
Kerala,20200520,642.0,497.0,4.0
Ladakh,20200520,43.0,43.0,0.0
Madhya Pradesh,20200520,5465.0,2630.0,258.0
Maharashtra,20200520,37136.0,9639.0,1325.0
Manipur,20200520,9.0,2.0,0.0
Meghalaya,20200520,13.0,12.0,1.0
Mizoram,20200520,1.0,1.0,0.0
Odisha,20200520,978.0,277.0,5.0
Puducherry,20200520,18.0,9.0,1.0
Punjab,20200520,2002.0,1642.0,38.0
Rajasthan,20200520,5845.0,3337.0,143.0
Tamil Nadu,20200520,12448.0,4895.0,84.0
Telangana,20200520,1634.0,1010.0,38.0
Tripura,20200520,173.0,116.0,0.0
Uttarakhand,20200520,111.0,52.0,1.0
Uttar Pradesh,20200520,4926.0,2918.0,123.0
West Bengal,20200520,2961.0,1074.0,250.0
National Total,20200520,105654.0,42298.0,3303.0
Andaman and Nicobar Islands,20200521,33.0,33.0,0.0
Andhra Pradesh,20200521,2602.0,1640.0,53.0
Arunachal Pradesh,20200521,1.0,1.0,0.0
Assam,20200521,170.0,48.0,4.0
Bihar,20200521,1674.0,571.0,10.0
Chandigarh,20200521,202.0,57.0,3.0
Chhattisgarh,20200521,115.0,59.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200521,1.0,0.0,0.0
Delhi,20200521,11088.0,5192.0,176.0
Goa,20200521,50.0,7.0,0.0
Gujarat,20200521,12537.0,5219.0,749.0
Haryana,20200521,993.0,648.0,14.0
Himachal Pradesh,20200521,110.0,54.0,3.0
Jammu and Kashmir,20200521,1390.0,678.0,18.0
Jharkhand,20200521,231.0,127.0,3.0
Karnataka,20200521,1462.0,556.0,41.0
Kerala,20200521,666.0,502.0,4.0
Ladakh,20200521,44.0,43.0,0.0
Madhya Pradesh,20200521,5735.0,2733.0,267.0
Maharashtra,20200521,39297.0,10318.0,1390.0
Manipur,20200521,25.0,2.0,0.0
Meghalaya,20200521,14.0,12.0,1.0
Mizoram,20200521,1.0,1.0,0.0
Odisha,20200521,1052.0,307.0,6.0
Puducherry,20200521,18.0,9.0,0.0
Punjab,20200521,2005.0,1794.0,38.0
Rajasthan,20200521,6015.0,3404.0,147.0
Tamil Nadu,20200521,13191.0,5882.0,87.0
Telangana,20200521,1661.0,1015.0,40.0
Tripura,20200521,173.0,133.0,0.0
Uttarakhand,20200521,122.0,53.0,1.0
Uttar Pradesh,20200521,5175.0,3066.0,127.0
West Bengal,20200521,3103.0,1136.0,253.0
National Total,20200521,110956.0,45300.0,3435.0
Andaman and Nicobar Islands,20200522,33.0,33.0,0.0
Andhra Pradesh,20200522,2647.0,1709.0,53.0
Arunachal Pradesh,20200522,1.0,1.0,0.0
Assam,20200522,203.0,54.0,4.0
Bihar,20200522,1982.0,593.0,11.0
Chandigarh,20200522,217.0,139.0,3.0
Chhattisgarh,20200522,128.0,59.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200522,1.0,0.0,0.0
Delhi,20200522,11659.0,5567.0,194.0
Goa,20200522,52.0,7.0,0.0
Gujarat,20200522,12905.0,5488.0,773.0
Haryana,20200522,1031.0,681.0,15.0
Himachal Pradesh,20200522,152.0,59.0,3.0
Jammu and Kashmir,20200522,1449.0,684.0,20.0
Jharkhand,20200522,290.0,129.0,3.0
Karnataka,20200522,1605.0,571.0,41.0
Kerala,20200522,690.0,510.0,4.0
Ladakh,20200522,44.0,43.0,0.0
Madhya Pradesh,20200522,5981.0,2843.0,270.0
Maharashtra,20200522,41642.0,11726.0,1454.0
Manipur,20200522,25.0,2.0,0.0
Meghalaya,20200522,14.0,12.0,1.0
Mizoram,20200522,1.0,1.0,0.0
Odisha,20200522,1103.0,393.0,7.0
Puducherry,20200522,20.0,10.0,0.0
Punjab,20200522,2028.0,1819.0,39.0
Rajasthan,20200522,6227.0,3485.0,151.0
Tamil Nadu,20200522,13967.0,6282.0,94.0
Telangana,20200522,1699.0,1035.0,45.0
Tripura,20200522,173.0,148.0,0.0
Uttarakhand,20200522,146.0,54.0,1.0
Uttar Pradesh,20200522,5515.0,3204.0,138.0
West Bengal,20200522,3197.0,1193.0,259.0
National Total,20200522,116827.0,48534.0,3583.0
Andaman and Nicobar Islands,20200523,33.0,33.0,0.0
Andhra Pradesh,20200523,2709.0,1763.0,55.0
Arunachal Pradesh,20200523,1.0,1.0,0.0
Assam,20200523,259.0,54.0,4.0
Bihar,20200523,2177.0,629.0,11.0
Chandigarh,20200523,218.0,178.0,3.0
Chhattisgarh,20200523,172.0,62.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200523,1.0,0.0,0.0
Delhi,20200523,12319.0,5897.0,208.0
Goa,20200523,54.0,16.0,0.0
Gujarat,20200523,13268.0,5880.0,802.0
Haryana,20200523,1067.0,706.0,16.0
Himachal Pradesh,20200523,168.0,59.0,3.0
Jammu and Kashmir,20200523,1489.0,720.0,20.0
Jharkhand,20200523,308.0,136.0,3.0
Karnataka,20200523,1743.0,597.0,41.0
Kerala,20200523,732.0,512.0,4.0
Ladakh,20200523,44.0,43.0,0.0
Madhya Pradesh,20200523,6170.0,3089.0,272.0
Maharashtra,20200523,44582.0,12583.0,1517.0
Manipur,20200523,26.0,2.0,0.0
Meghalaya,20200523,14.0,12.0,1.0
Mizoram,20200523,1.0,1.0,0.0
Odisha,20200523,1189.0,436.0,7.0
Puducherry,20200523,26.0,10.0,0.0
Punjab,20200523,2029.0,1847.0,39.0
Rajasthan,20200523,6494.0,3680.0,153.0
Tamil Nadu,20200523,14753.0,7128.0,98.0
Telangana,20200523,1761.0,1043.0,45.0
Tripura,20200523,175.0,152.0,0.0
Uttarakhand,20200523,153.0,56.0,1.0
Uttar Pradesh,20200523,5735.0,3238.0,152.0
West Bengal,20200523,3332.0,1221.0,265.0
National Total,20200523,123202.0,51784.0,3720.0
Andaman and Nicobar Islands,20200524,33.0,33.0,0.0
Andhra Pradesh,20200524,2757.0,1809.0,56.0
Arunachal Pradesh,20200524,1.0,1.0,0.0
Assam,20200524,329.0,55.0,4.0
Bihar,20200524,2380.0,653.0,11.0
Chandigarh,20200524,225.0,179.0,3.0
Chhattisgarh,20200524,214.0,64.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200524,2.0,0.0,0.0
Delhi,20200524,12910.0,6267.0,231.0
Goa,20200524,55.0,16.0,0.0
Gujarat,20200524,13664.0,6169.0,829.0
Haryana,20200524,1131.0,750.0,16.0
Himachal Pradesh,20200524,185.0,61.0,3.0
Jammu and Kashmir,20200524,1569.0,774.0,21.0
Jharkhand,20200524,350.0,141.0,4.0
Karnataka,20200524,1959.0,608.0,42.0
Kerala,20200524,795.0,515.0,4.0
Ladakh,20200524,49.0,43.0,0.0
Madhya Pradesh,20200524,6371.0,3267.0,281.0
Maharashtra,20200524,47190.0,13404.0,1577.0
Manipur,20200524,29.0,4.0,0.0
Meghalaya,20200524,14.0,12.0,1.0
Mizoram,20200524,1.0,1.0,0.0
Odisha,20200524,1269.0,497.0,7.0
Puducherry,20200524,26.0,10.0,0.0
Punjab,20200524,2045.0,1870.0,39.0
Rajasthan,20200524,6742.0,3786.0,160.0
Sikkim,20200524,1.0,0.0,0.0
Tamil Nadu,20200524,15512.0,7491.0,103.0
Telangana,20200524,1813.0,1065.0,49.0
Tripura,20200524,189.0,153.0,0.0
Uttarakhand,20200524,244.0,56.0,2.0
Uttar Pradesh,20200524,6017.0,3406.0,155.0
National Total,20200524,126071.0,53160.0,3598.0
Andaman and Nicobar Islands,20200525,33.0,33.0,0.0
Andhra Pradesh,20200525,2823.0,1856.0,56.0
Arunachal Pradesh,20200525,1.0,1.0,0.0
Assam,20200525,378.0,55.0,4.0
Bihar,20200525,2587.0,702.0,13.0
Chandigarh,20200525,238.0,186.0,3.0
Chhattisgarh,20200525,252.0,67.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200525,2.0,0.0,0.0
Delhi,20200525,13418.0,6540.0,261.0
Goa,20200525,66.0,19.0,0.0
Gujarat,20200525,14056.0,6412.0,858.0
Haryana,20200525,1184.0,765.0,16.0
Himachal Pradesh,20200525,203.0,63.0,3.0
Jammu and Kashmir,20200525,1621.0,809.0,21.0
Jharkhand,20200525,370.0,148.0,4.0
Karnataka,20200525,2089.0,654.0,42.0
Kerala,20200525,847.0,521.0,4.0
Ladakh,20200525,52.0,43.0,0.0
Madhya Pradesh,20200525,6665.0,3408.0,290.0
Maharashtra,20200525,50231.0,14600.0,1635.0
Manipur,20200525,32.0,4.0,0.0
Meghalaya,20200525,14.0,12.0,1.0
Mizoram,20200525,1.0,1.0,0.0
Odisha,20200525,1336.0,550.0,7.0
Puducherry,20200525,41.0,12.0,0.0
Punjab,20200525,2060.0,1898.0,40.0
Rajasthan,20200525,7028.0,3848.0,163.0
Sikkim,20200525,1.0,0.0,0.0
Tamil Nadu,20200525,16277.0,8324.0,111.0
Telangana,20200525,1854.0,1090.0,53.0
Tripura,20200525,191.0,165.0,0.0
Uttarakhand,20200525,317.0,58.0,3.0
Uttar Pradesh,20200525,6268.0,3538.0,161.0
West Bengal,20200525,3667.0,1339.0,272.0
National Total,20200525,136203.0,57721.0,4021.0
Andaman and Nicobar Islands,20200526,33.0,33.0,0.0
Andhra Pradesh,20200526,3110.0,1896.0,56.0
Arunachal Pradesh,20200526,2.0,1.0,0.0
Assam,20200526,526.0,62.0,4.0
Bihar,20200526,2730.0,749.0,13.0
Chandigarh,20200526,238.0,186.0,3.0
Chhattisgarh,20200526,291.0,72.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200526,2.0,0.0,0.0
Delhi,20200526,14053.0,6771.0,276.0
Goa,20200526,67.0,19.0,0.0
Gujarat,20200526,14460.0,6636.0,888.0
Haryana,20200526,1184.0,765.0,16.0
Himachal Pradesh,20200526,223.0,67.0,5.0
Jammu and Kashmir,20200526,1668.0,809.0,23.0
Jharkhand,20200526,377.0,148.0,4.0
Karnataka,20200526,2182.0,705.0,44.0
Kerala,20200526,896.0,532.0,5.0
Ladakh,20200526,52.0,43.0,0.0
Madhya Pradesh,20200526,6859.0,3571.0,300.0
Maharashtra,20200526,52667.0,15786.0,1695.0
Manipur,20200526,39.0,4.0,0.0
Meghalaya,20200526,14.0,12.0,1.0
Mizoram,20200526,1.0,1.0,0.0
Nagaland,20200526,3.0,0.0,0.0
Odisha,20200526,1438.0,649.0,7.0
Puducherry,20200526,41.0,12.0,0.0
Punjab,20200526,2060.0,1898.0,40.0
Rajasthan,20200526,7300.0,3951.0,167.0
Sikkim,20200526,1.0,0.0,0.0
Tamil Nadu,20200526,17082.0,8731.0,118.0
Telangana,20200526,1920.0,1164.0,56.0
Tripura,20200526,194.0,165.0,0.0
Uttarakhand,20200526,349.0,58.0,3.0
Uttar Pradesh,20200526,6532.0,3581.0,165.0
West Bengal,20200526,3816.0,1414.0,278.0
National Total,20200526,142410.0,60491.0,4167.0
Andaman and Nicobar Islands,20200527,33.0,33.0,0.0
Andhra Pradesh,20200527,3171.0,2009.0,57.0
Arunachal Pradesh,20200527,2.0,1.0,0.0
Assam,20200527,616.0,62.0,4.0
Bihar,20200527,2983.0,900.0,13.0
Chandigarh,20200527,266.0,187.0,4.0
Chhattisgarh,20200527,361.0,79.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200527,2.0,0.0,0.0
Delhi,20200527,14465.0,7223.0,288.0
Goa,20200527,67.0,28.0,0.0
Gujarat,20200527,14821.0,7139.0,915.0
Haryana,20200527,1305.0,824.0,17.0
Himachal Pradesh,20200527,247.0,67.0,5.0
Jammu and Kashmir,20200527,1759.0,833.0,24.0
Jharkhand,20200527,426.0,175.0,4.0
Karnataka,20200527,2283.0,748.0,44.0
Kerala,20200527,963.0,542.0,6.0
Ladakh,20200527,53.0,43.0,0.0
Madhya Pradesh,20200527,7024.0,3689.0,305.0
Maharashtra,20200527,54758.0,16954.0,1792.0
Manipur,20200527,39.0,4.0,0.0
Meghalaya,20200527,15.0,12.0,1.0
Mizoram,20200527,1.0,1.0,0.0
Nagaland,20200527,4.0,0.0,0.0
Odisha,20200527,1517.0,733.0,7.0
Puducherry,20200527,46.0,12.0,0.0
Punjab,20200527,2106.0,1918.0,40.0
Rajasthan,20200527,7536.0,4171.0,170.0
Sikkim,20200527,1.0,0.0,0.0
Tamil Nadu,20200527,17728.0,9342.0,127.0
Telangana,20200527,1991.0,1284.0,57.0
Tripura,20200527,207.0,165.0,0.0
Uttarakhand,20200527,401.0,64.0,4.0
Uttar Pradesh,20200527,6548.0,3698.0,170.0
West Bengal,20200527,4009.0,1486.0,283.0
National Total,20200527,147754.0,64426.0,4337.0
Andaman and Nicobar Islands,20200528,33.0,33.0,0.0
Andhra Pradesh,20200528,3171.0,2057.0,58.0
Arunachal Pradesh,20200528,2.0,1.0,0.0
Assam,20200528,781.0,87.0,4.0
Bihar,20200528,3061.0,1083.0,15.0
Chandigarh,20200528,279.0,187.0,4.0
Chhattisgarh,20200528,369.0,83.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200528,2.0,0.0,0.0
Delhi,20200528,15257.0,7264.0,303.0
Goa,20200528,68.0,37.0,0.0
Gujarat,20200528,15195.0,7549.0,938.0
Haryana,20200528,1381.0,838.0,18.0
Himachal Pradesh,20200528,273.0,70.0,5.0
Jammu and Kashmir,20200528,1921.0,854.0,26.0
Jharkhand,20200528,448.0,185.0,4.0
Karnataka,20200528,2418.0,781.0,47.0
Kerala,20200528,1004.0,552.0,7.0
Ladakh,20200528,53.0,43.0,0.0
Madhya Pradesh,20200528,7261.0,3927.0,313.0
Maharashtra,20200528,56948.0,17918.0,1897.0
Manipur,20200528,44.0,4.0,0.0
Meghalaya,20200528,20.0,12.0,1.0
Mizoram,20200528,1.0,1.0,0.0
Nagaland,20200528,4.0,0.0,0.0
Odisha,20200528,1593.0,733.0,7.0
Puducherry,20200528,46.0,12.0,0.0
Punjab,20200528,2139.0,1918.0,40.0
Rajasthan,20200528,7703.0,4457.0,173.0
Sikkim,20200528,1.0,0.0,0.0
Tamil Nadu,20200528,18545.0,9909.0,133.0
Telangana,20200528,2098.0,1284.0,63.0
Tripura,20200528,230.0,165.0,0.0
Uttarakhand,20200528,469.0,79.0,4.0
Uttar Pradesh,20200528,6991.0,3991.0,182.0
West Bengal,20200528,4192.0,1578.0,289.0
National Total,20200528,154001.0,67692.0,4531.0
Andaman and Nicobar Islands,20200529,33.0,33.0,0.0
Andhra Pradesh,20200529,3251.0,2125.0,59.0
Arunachal Pradesh,20200529,3.0,1.0,0.0
Assam,20200529,856.0,104.0,4.0
Bihar,20200529,3296.0,1211.0,15.0
Chandigarh,20200529,288.0,189.0,4.0
Chhattisgarh,20200529,399.0,83.0,0.0
Dadra and Nagar Haveli and Daman and Diu,20200529,2.0,0.0,0.0
Delhi,20200529,16281.0,7495.0,316.0
Goa,20200529,69.0,38.0,0.0
Gujarat,20200529,15562.0,8003.0,960.0
Haryana,20200529,1504.0,881.0,19.0
Himachal Pradesh,20200529,276.0,70.0,5.0
Jammu and Kashmir,20200529,2036.0,859.0,27.0
Jharkhand,20200529,469.0,212.0,4.0
Karnataka,20200529,2533.0,834.0,47.0
Kerala,20200529,1088.0,555.0,7.0
Ladakh,20200529,73.0,43.0,0.0
Madhya Pradesh,20200529,7453.0,4050.0,321.0
Maharashtra,20200529,59546.0,18616.0,1982.0
Manipur,20200529,55.0,5.0,0.0
Meghalaya,20200529,21.0,12.0,1.0
Mizoram,20200529,1.0,1.0,0.0
Nagaland,20200529,18.0,0.0,0.0
Odisha,20200529,1660.0,887.0,7.0
Puducherry,20200529,51.0,14.0,0.0
Punjab,20200529,2158.0,1946.0,40.0
Rajasthan,20200529,8067.0,4817.0,180.0
Sikkim,20200529,1.0,0.0,0.0
Tamil Nadu,20200529,19372.0,10548.0,145.0
Telangana,20200529,2256.0,1345.0,67.0
Tripura,20200529,242.0,167.0,0.0
Uttarakhand,20200529,500.0,79.0,4.0
Uttar Pradesh,20200529,7170.0,4215.0,197.0
West Bengal,20200529,4536.0,1668.0,295.0
National Total,20200529,161126.0,71106.0,4706.0
Andaman and Nicobar Islands,20200530,33.0,33.0,0.0
Andhra Pradesh,20200530,3436.0,2226.0,60.0
Arunachal Pradesh,20200530,3.0,1.0,0.0
Assam,20200530,1024.0,125.0,4.0
Bihar,20200530,3376.0,1211.0,15.0
Chandigarh,20200530,289.0,189.0,4.0
Chhattisgarh,20200530,415.0,100.0,1.0
Dadra and Nagar Haveli and Daman and Diu,20200530,2.0,0.0,0.0
Delhi,20200530,17386.0,7846.0,398.0
Goa,20200530,69.0,41.0,0.0
